model,sample_id,level,sigma,token_flip_frac
llamagen,n01532829/ILSVRC2012_val_00006597,mid,0.2,0.87890625
llamagen,n01532829/ILSVRC2012_val_00006597,high,0.5,0.97265625
llamagen,n01532829/ILSVRC2012_val_00013209,low,0.1,0.78515625
llamagen,n01532829/ILSVRC2012_val_00013209,mid,0.2,0.90625
llamagen,n01532829/ILSVRC2012_val_00013209,high,0.5,0.98046875
llamagen,n01532829/ILSVRC2012_val_00018699,low,0.1,0.56640625
llamagen,n01532829/ILSVRC2012_val_00018699,mid,0.2,0.80078125
llamagen,n01532829/ILSVRC2012_val_00018699,high,0.5,0.953125
llamagen,n01532829/ILSVRC2012_val_00026755,low,0.1,0.83203125
llamagen,n01532829/ILSVRC2012_val_00026755,mid,0.2,0.91796875
llamagen,n01532829/ILSVRC2012_val_00026755,high,0.5,0.9921875
llamagen,n01532829/ILSVRC2012_val_00038160,low,0.1,0.80078125
llamagen,n01532829/ILSVRC2012_val_00038160,mid,0.2,0.890625
llamagen,n01532829/ILSVRC2012_val_00038160,high,0.5,0.97265625
llamagen,n01532829/ILSVRC2012_val_00048642,low,0.1,0.8828125
llamagen,n01532829/ILSVRC2012_val_00048642,mid,0.2,0.94921875
llamagen,n01532829/ILSVRC2012_val_00048642,high,0.5,0.9921875
llamagen,n01534433/ILSVRC2012_val_00006326,low,0.1,0.76171875
llamagen,n01534433/ILSVRC2012_val_00006326,mid,0.2,0.92578125
llamagen,n01534433/ILSVRC2012_val_00006326,high,0.5,0.9765625
llamagen,n01534433/ILSVRC2012_val_00011915,low,0.1,0.90234375
llamagen,n01534433/ILSVRC2012_val_00011915,mid,0.2,0.97265625
llamagen,n01534433/ILSVRC2012_val_00011915,high,0.5,0.99609375
llamagen,n01534433/ILSVRC2012_val_00015416,low,0.1,0.83984375
llamagen,n01534433/ILSVRC2012_val_00015416,mid,0.2,0.94921875
llamagen,n01534433/ILSVRC2012_val_00015416,high,0.5,0.98828125
llamagen,n01534433/ILSVRC2012_val_00023850,low,0.1,0.609375
llamagen,n01534433/ILSVRC2012_val_00023850,mid,0.2,0.82421875
llamagen,n01534433/ILSVRC2012_val_00023850,high,0.5,0.95703125
llamagen,n01534433/ILSVRC2012_val_00030911,low,0.1,0.80859375
llamagen,n01534433/ILSVRC2012_val_00030911,mid,0.2,0.9140625
llamagen,n01534433/ILSVRC2012_val_00030911,high,0.5,0.99609375
llamagen,n01534433/ILSVRC2012_val_00040606,low,0.1,0.828125
llamagen,n01534433/ILSVRC2012_val_00040606,mid,0.2,0.9375
llamagen,n01534433/ILSVRC2012_val_00040606,high,0.5,0.9765625
llamagen,n01537544/ILSVRC2012_val_00003279,low,0.1,0.875
llamagen,n01537544/ILSVRC2012_val_00003279,mid,0.2,0.9453125
llamagen,n01537544/ILSVRC2012_val_00003279,high,0.5,0.99609375
llamagen,n01537544/ILSVRC2012_val_00021300,low,0.1,0.9375
llamagen,n01537544/ILSVRC2012_val_00021300,mid,0.2,0.9765625
llamagen,n01537544/ILSVRC2012_val_00021300,high,0.5,0.99609375
llamagen,n01537544/ILSVRC2012_val_00027145,low,0.1,0.640625
llamagen,n01537544/ILSVRC2012_val_00027145,mid,0.2,0.83203125
llamagen,n01537544/ILSVRC2012_val_00027145,high,0.5,0.95703125
llamagen,n01537544/ILSVRC2012_val_00031512,low,0.1,0.703125
llamagen,n01537544/ILSVRC2012_val_00031512,mid,0.2,0.88671875
llamagen,n01537544/ILSVRC2012_val_00031512,high,0.5,0.97265625
llamagen,n01537544/ILSVRC2012_val_00036431,low,0.1,0.76953125
llamagen,n01537544/ILSVRC2012_val_00036431,mid,0.2,0.9140625
llamagen,n01537544/ILSVRC2012_val_00036431,high,0.5,0.97265625
llamagen,n01537544/ILSVRC2012_val_00046071,low,0.1,0.7890625
llamagen,n01537544/ILSVRC2012_val_00046071,mid,0.2,0.89453125
llamagen,n01537544/ILSVRC2012_val_00046071,high,0.5,0.9609375
llamagen,n01558993/ILSVRC2012_val_00005594,low,0.1,0.91796875
llamagen,n01558993/ILSVRC2012_val_00005594,mid,0.2,0.9609375
llamagen,n01558993/ILSVRC2012_val_00005594,high,0.5,0.9921875
llamagen,n01558993/ILSVRC2012_val_00018692,low,0.1,0.734375
llamagen,n01558993/ILSVRC2012_val_00018692,mid,0.2,0.86328125
llamagen,n01558993/ILSVRC2012_val_00018692,high,0.5,0.9609375
llamagen,n01558993/ILSVRC2012_val_00025035,low,0.1,0.8671875
llamagen,n01558993/ILSVRC2012_val_00025035,mid,0.2,0.94921875
llamagen,n01558993/ILSVRC2012_val_00025035,high,0.5,0.99609375
llamagen,n01558993/ILSVRC2012_val_00030701,low,0.1,0.7109375
llamagen,n01558993/ILSVRC2012_val_00030701,mid,0.2,0.875
llamagen,n01558993/ILSVRC2012_val_00030701,high,0.5,0.96484375
llamagen,n01558993/ILSVRC2012_val_00040426,low,0.1,0.73828125
llamagen,n01558993/ILSVRC2012_val_00040426,mid,0.2,0.89453125
llamagen,n01558993/ILSVRC2012_val_00040426,high,0.5,0.96875
llamagen,n01558993/ILSVRC2012_val_00043300,low,0.1,0.6953125
llamagen,n01558993/ILSVRC2012_val_00043300,mid,0.2,0.87890625
llamagen,n01558993/ILSVRC2012_val_00043300,high,0.5,0.9765625
llamagen,n01560419/ILSVRC2012_val_00000198,low,0.1,0.828125
llamagen,n01560419/ILSVRC2012_val_00000198,mid,0.2,0.91796875
llamagen,n01560419/ILSVRC2012_val_00000198,high,0.5,0.98046875
llamagen,n01560419/ILSVRC2012_val_00007263,low,0.1,0.7109375
llamagen,n01560419/ILSVRC2012_val_00007263,mid,0.2,0.87890625
llamagen,n01560419/ILSVRC2012_val_00007263,high,0.5,0.9765625
llamagen,n01560419/ILSVRC2012_val_00014046,low,0.1,0.86328125
llamagen,n01560419/ILSVRC2012_val_00014046,mid,0.2,0.9140625
llamagen,n01560419/ILSVRC2012_val_00014046,high,0.5,0.9765625
llamagen,n01560419/ILSVRC2012_val_00025526,low,0.1,0.796875
llamagen,n01560419/ILSVRC2012_val_00025526,mid,0.2,0.94140625
llamagen,n01560419/ILSVRC2012_val_00025526,high,0.5,0.99609375
llamagen,n01560419/ILSVRC2012_val_00030283,low,0.1,0.75390625
llamagen,n01560419/ILSVRC2012_val_00030283,mid,0.2,0.91015625
llamagen,n01560419/ILSVRC2012_val_00030283,high,0.5,0.9609375
llamagen,n01560419/ILSVRC2012_val_00039759,low,0.1,0.84375
llamagen,n01560419/ILSVRC2012_val_00039759,mid,0.2,0.94140625
llamagen,n01560419/ILSVRC2012_val_00039759,high,0.5,0.98828125
llamagen,n01560419/ILSVRC2012_val_00048178,low,0.1,0.8046875
llamagen,n01560419/ILSVRC2012_val_00048178,mid,0.2,0.91015625
llamagen,n01560419/ILSVRC2012_val_00048178,high,0.5,0.9765625
llamagen,n01580077/ILSVRC2012_val_00004316,low,0.1,0.859375
llamagen,n01580077/ILSVRC2012_val_00004316,mid,0.2,0.93359375
llamagen,n01580077/ILSVRC2012_val_00004316,high,0.5,0.99609375
llamagen,n01580077/ILSVRC2012_val_00013753,low,0.1,0.65234375
llamagen,n01580077/ILSVRC2012_val_00013753,mid,0.2,0.87890625
llamagen,n01580077/ILSVRC2012_val_00013753,high,0.5,0.9765625
llamagen,n01580077/ILSVRC2012_val_00022106,low,0.1,0.8671875
llamagen,n01580077/ILSVRC2012_val_00022106,mid,0.2,0.9296875
llamagen,n01580077/ILSVRC2012_val_00022106,high,0.5,0.9921875
llamagen,n01580077/ILSVRC2012_val_00032831,low,0.1,0.8203125
llamagen,n01580077/ILSVRC2012_val_00032831,mid,0.2,0.92578125
llamagen,n01580077/ILSVRC2012_val_00032831,high,0.5,0.984375
llamagen,n01580077/ILSVRC2012_val_00034552,low,0.1,0.8359375
llamagen,n01580077/ILSVRC2012_val_00034552,mid,0.2,0.94140625
llamagen,n01580077/ILSVRC2012_val_00034552,high,0.5,0.9765625
llamagen,n01582220/ILSVRC2012_val_00000963,low,0.1,0.78515625
llamagen,n01582220/ILSVRC2012_val_00000963,mid,0.2,0.91796875
llamagen,n01582220/ILSVRC2012_val_00000963,high,0.5,0.984375
llamagen,n01582220/ILSVRC2012_val_00006171,low,0.1,0.6640625
llamagen,n01582220/ILSVRC2012_val_00006171,mid,0.2,0.8046875
llamagen,n01582220/ILSVRC2012_val_00006171,high,0.5,0.953125
llamagen,n01582220/ILSVRC2012_val_00008786,low,0.1,0.81640625
llamagen,n01582220/ILSVRC2012_val_00008786,mid,0.2,0.8984375
llamagen,n01582220/ILSVRC2012_val_00008786,high,0.5,0.97265625
llamagen,n01582220/ILSVRC2012_val_00024044,low,0.1,0.8515625
llamagen,n01582220/ILSVRC2012_val_00024044,mid,0.2,0.921875
llamagen,n01582220/ILSVRC2012_val_00024044,high,0.5,0.9921875
llamagen,n01582220/ILSVRC2012_val_00035348,low,0.1,0.58203125
llamagen,n01582220/ILSVRC2012_val_00035348,mid,0.2,0.8046875
llamagen,n01582220/ILSVRC2012_val_00035348,high,0.5,0.9296875
llamagen,n01582220/ILSVRC2012_val_00037824,low,0.1,0.859375
llamagen,n01582220/ILSVRC2012_val_00037824,mid,0.2,0.93359375
llamagen,n01582220/ILSVRC2012_val_00037824,high,0.5,0.984375
llamagen,n01582220/ILSVRC2012_val_00044507,low,0.1,0.88671875
llamagen,n01582220/ILSVRC2012_val_00044507,mid,0.2,0.96484375
llamagen,n01582220/ILSVRC2012_val_00044507,high,0.5,0.9921875
llamagen,n01592084/ILSVRC2012_val_00010861,low,0.1,0.87109375
llamagen,n01592084/ILSVRC2012_val_00010861,mid,0.2,0.9453125
llamagen,n01592084/ILSVRC2012_val_00010861,high,0.5,0.99609375
llamagen,n01592084/ILSVRC2012_val_00019788,low,0.1,0.8828125
llamagen,n01592084/ILSVRC2012_val_00019788,mid,0.2,0.94921875
llamagen,n01592084/ILSVRC2012_val_00019788,high,0.5,0.9765625
llamagen,n01592084/ILSVRC2012_val_00024353,low,0.1,0.7734375
llamagen,n01592084/ILSVRC2012_val_00024353,mid,0.2,0.91796875
llamagen,n01592084/ILSVRC2012_val_00024353,high,0.5,0.97265625
llamagen,n01592084/ILSVRC2012_val_00035303,low,0.1,0.90234375
llamagen,n01592084/ILSVRC2012_val_00035303,mid,0.2,0.95703125
llamagen,n01592084/ILSVRC2012_val_00035303,high,0.5,0.9921875
llamagen,n01592084/ILSVRC2012_val_00042506,low,0.1,0.87890625
llamagen,n01592084/ILSVRC2012_val_00042506,mid,0.2,0.96484375
llamagen,n01592084/ILSVRC2012_val_00042506,high,0.5,0.9921875
llamagen,n01592084/ILSVRC2012_val_00049141,low,0.1,0.6640625
llamagen,n01592084/ILSVRC2012_val_00049141,mid,0.2,0.84765625
llamagen,n01592084/ILSVRC2012_val_00049141,high,0.5,0.9609375
llamagen,n01601694/ILSVRC2012_val_00008816,low,0.1,0.7578125
llamagen,n01601694/ILSVRC2012_val_00008816,mid,0.2,0.90625
llamagen,n01601694/ILSVRC2012_val_00008816,high,0.5,0.96875
llamagen,n01601694/ILSVRC2012_val_00014673,low,0.1,0.796875
llamagen,n01601694/ILSVRC2012_val_00014673,mid,0.2,0.9296875
llamagen,n01601694/ILSVRC2012_val_00014673,high,0.5,0.98046875
llamagen,n01601694/ILSVRC2012_val_00019034,low,0.1,0.71484375
llamagen,n01601694/ILSVRC2012_val_00019034,mid,0.2,0.88671875
llamagen,n01601694/ILSVRC2012_val_00019034,high,0.5,0.96875
llamagen,n01601694/ILSVRC2012_val_00025214,low,0.1,0.69921875
llamagen,n01601694/ILSVRC2012_val_00025214,mid,0.2,0.8515625
llamagen,n01601694/ILSVRC2012_val_00025214,high,0.5,0.92578125
llamagen,n01601694/ILSVRC2012_val_00036819,low,0.1,0.69140625
llamagen,n01601694/ILSVRC2012_val_00036819,mid,0.2,0.890625
llamagen,n01601694/ILSVRC2012_val_00036819,high,0.5,0.9765625
llamagen,n01601694/ILSVRC2012_val_00047121,low,0.1,0.7421875
llamagen,n01601694/ILSVRC2012_val_00047121,mid,0.2,0.93359375
llamagen,n01601694/ILSVRC2012_val_00047121,high,0.5,0.99609375
llamagen,n01608432/ILSVRC2012_val_00000888,low,0.1,0.9453125
llamagen,n01608432/ILSVRC2012_val_00000888,mid,0.2,0.98046875
llamagen,n01608432/ILSVRC2012_val_00000888,high,0.5,0.99609375
llamagen,n01608432/ILSVRC2012_val_00013095,low,0.1,0.56640625
llamagen,n01608432/ILSVRC2012_val_00013095,mid,0.2,0.80859375
llamagen,n01608432/ILSVRC2012_val_00013095,high,0.5,0.96484375
llamagen,n01608432/ILSVRC2012_val_00015746,low,0.1,0.8828125
llamagen,n01608432/ILSVRC2012_val_00015746,mid,0.2,0.91796875
llamagen,n01608432/ILSVRC2012_val_00015746,high,0.5,0.984375
llamagen,n01608432/ILSVRC2012_val_00027693,low,0.1,0.94140625
llamagen,n01608432/ILSVRC2012_val_00027693,mid,0.2,0.97265625
llamagen,n01608432/ILSVRC2012_val_00027693,high,0.5,0.9921875
llamagen,n01608432/ILSVRC2012_val_00036125,low,0.1,0.890625
llamagen,n01608432/ILSVRC2012_val_00036125,mid,0.2,0.953125
llamagen,n01608432/ILSVRC2012_val_00036125,high,0.5,0.984375
llamagen,n01608432/ILSVRC2012_val_00046308,low,0.1,0.921875
llamagen,n01608432/ILSVRC2012_val_00046308,mid,0.2,0.984375
llamagen,n01608432/ILSVRC2012_val_00046308,high,0.5,0.98828125
llamagen,n01614925/ILSVRC2012_val_00006334,low,0.1,0.765625
llamagen,n01614925/ILSVRC2012_val_00006334,mid,0.2,0.8828125
llamagen,n01614925/ILSVRC2012_val_00006334,high,0.5,0.9765625
llamagen,n01614925/ILSVRC2012_val_00014007,low,0.1,0.7109375
llamagen,n01614925/ILSVRC2012_val_00014007,mid,0.2,0.90625
llamagen,n01614925/ILSVRC2012_val_00014007,high,0.5,0.9765625
llamagen,n01614925/ILSVRC2012_val_00021015,low,0.1,0.82421875
llamagen,n01614925/ILSVRC2012_val_00021015,mid,0.2,0.93359375
llamagen,n01614925/ILSVRC2012_val_00021015,high,0.5,0.9921875
llamagen,n01614925/ILSVRC2012_val_00031465,low,0.1,0.91015625
llamagen,n01614925/ILSVRC2012_val_00031465,mid,0.2,0.97265625
llamagen,n01614925/ILSVRC2012_val_00031465,high,0.5,0.9921875
llamagen,n01614925/ILSVRC2012_val_00039859,low,0.1,0.76953125
llamagen,n01614925/ILSVRC2012_val_00039859,mid,0.2,0.91015625
llamagen,n01614925/ILSVRC2012_val_00039859,high,0.5,0.95703125
llamagen,n01614925/ILSVRC2012_val_00042380,low,0.1,0.921875
llamagen,n01614925/ILSVRC2012_val_00042380,mid,0.2,0.9609375
llamagen,n01614925/ILSVRC2012_val_00042380,high,0.5,0.9921875
llamagen,n01614925/ILSVRC2012_val_00049531,low,0.1,0.8671875
llamagen,n01614925/ILSVRC2012_val_00049531,mid,0.2,0.95703125
llamagen,n01614925/ILSVRC2012_val_00049531,high,0.5,0.9765625
llamagen,n01616318/ILSVRC2012_val_00006250,low,0.1,0.7578125
llamagen,n01616318/ILSVRC2012_val_00006250,mid,0.2,0.921875
llamagen,n01616318/ILSVRC2012_val_00006250,high,0.5,0.984375
llamagen,n01616318/ILSVRC2012_val_00015769,low,0.1,0.90234375
llamagen,n01616318/ILSVRC2012_val_00015769,mid,0.2,0.94140625
llamagen,n01616318/ILSVRC2012_val_00015769,high,0.5,0.984375
llamagen,n01616318/ILSVRC2012_val_00026604,low,0.1,0.8203125
llamagen,n01616318/ILSVRC2012_val_00026604,mid,0.2,0.8828125
llamagen,n01616318/ILSVRC2012_val_00026604,high,0.5,0.97265625
llamagen,n01616318/ILSVRC2012_val_00032832,low,0.1,0.84375
llamagen,n01616318/ILSVRC2012_val_00032832,mid,0.2,0.9140625
llamagen,n01616318/ILSVRC2012_val_00032832,high,0.5,0.984375
llamagen,n01616318/ILSVRC2012_val_00040117,low,0.1,0.83203125
llamagen,n01616318/ILSVRC2012_val_00040117,mid,0.2,0.921875
llamagen,n01616318/ILSVRC2012_val_00040117,high,0.5,0.9921875
llamagen,n01616318/ILSVRC2012_val_00044797,low,0.1,0.875
llamagen,n01616318/ILSVRC2012_val_00044797,mid,0.2,0.95703125
llamagen,n01616318/ILSVRC2012_val_00044797,high,0.5,0.9921875
llamagen,n01622779/ILSVRC2012_val_00004345,low,0.1,0.7578125
llamagen,n01622779/ILSVRC2012_val_00004345,mid,0.2,0.90625
llamagen,n01622779/ILSVRC2012_val_00004345,high,0.5,0.96484375
llamagen,n01622779/ILSVRC2012_val_00009415,low,0.1,0.89453125
llamagen,n01622779/ILSVRC2012_val_00009415,mid,0.2,0.94921875
llamagen,n01622779/ILSVRC2012_val_00009415,high,0.5,0.98046875
llamagen,n01622779/ILSVRC2012_val_00018062,low,0.1,0.79296875
llamagen,n01622779/ILSVRC2012_val_00018062,mid,0.2,0.93359375
llamagen,n01622779/ILSVRC2012_val_00018062,high,0.5,0.98828125
llamagen,n01622779/ILSVRC2012_val_00024052,low,0.1,0.65625
llamagen,n01622779/ILSVRC2012_val_00024052,mid,0.2,0.86328125
llamagen,n01622779/ILSVRC2012_val_00024052,high,0.5,0.97265625
llamagen,n01622779/ILSVRC2012_val_00032875,low,0.1,0.77734375
llamagen,n01622779/ILSVRC2012_val_00032875,mid,0.2,0.90625
llamagen,n01622779/ILSVRC2012_val_00032875,high,0.5,0.96875
llamagen,n01622779/ILSVRC2012_val_00040434,low,0.1,0.8046875
llamagen,n01622779/ILSVRC2012_val_00040434,mid,0.2,0.9140625
llamagen,n01622779/ILSVRC2012_val_00040434,high,0.5,0.9921875
llamagen,n01629819/ILSVRC2012_val_00001033,low,0.1,0.62109375
llamagen,n01629819/ILSVRC2012_val_00001033,mid,0.2,0.796875
llamagen,n01629819/ILSVRC2012_val_00001033,high,0.5,0.97265625
llamagen,n01629819/ILSVRC2012_val_00009674,low,0.1,0.87109375
llamagen,n01629819/ILSVRC2012_val_00009674,mid,0.2,0.93359375
llamagen,n01629819/ILSVRC2012_val_00009674,high,0.5,0.94921875
llamagen,n01629819/ILSVRC2012_val_00016747,low,0.1,0.62890625
llamagen,n01629819/ILSVRC2012_val_00016747,mid,0.2,0.83984375
llamagen,n01629819/ILSVRC2012_val_00016747,high,0.5,0.9375
llamagen,n01629819/ILSVRC2012_val_00028489,low,0.1,0.6875
llamagen,n01629819/ILSVRC2012_val_00028489,mid,0.2,0.828125
llamagen,n01629819/ILSVRC2012_val_00028489,high,0.5,0.96484375
llamagen,n01629819/ILSVRC2012_val_00034499,low,0.1,0.76171875
llamagen,n01629819/ILSVRC2012_val_00034499,mid,0.2,0.89453125
llamagen,n01629819/ILSVRC2012_val_00034499,high,0.5,0.97265625
llamagen,n01629819/ILSVRC2012_val_00046985,low,0.1,0.7890625
llamagen,n01629819/ILSVRC2012_val_00046985,mid,0.2,0.90234375
llamagen,n01629819/ILSVRC2012_val_00046985,high,0.5,0.984375
llamagen,n01630670/ILSVRC2012_val_00002774,low,0.1,0.7109375
llamagen,n01630670/ILSVRC2012_val_00002774,mid,0.2,0.8828125
llamagen,n01630670/ILSVRC2012_val_00002774,high,0.5,0.9765625
llamagen,n01630670/ILSVRC2012_val_00007257,low,0.1,0.90625
llamagen,n01630670/ILSVRC2012_val_00007257,mid,0.2,0.9375
llamagen,n01630670/ILSVRC2012_val_00007257,high,0.5,0.99609375
llamagen,n01630670/ILSVRC2012_val_00015274,low,0.1,0.81640625
llamagen,n01630670/ILSVRC2012_val_00015274,mid,0.2,0.89453125
llamagen,n01630670/ILSVRC2012_val_00015274,high,0.5,0.984375
llamagen,n01630670/ILSVRC2012_val_00023488,low,0.1,0.79296875
llamagen,n01630670/ILSVRC2012_val_00023488,mid,0.2,0.93359375
llamagen,n01630670/ILSVRC2012_val_00023488,high,0.5,0.97265625
llamagen,n01630670/ILSVRC2012_val_00031919,low,0.1,0.859375
llamagen,n01630670/ILSVRC2012_val_00031919,mid,0.2,0.953125
llamagen,n01630670/ILSVRC2012_val_00031919,high,0.5,0.9921875
llamagen,n01630670/ILSVRC2012_val_00045451,low,0.1,0.91015625
llamagen,n01630670/ILSVRC2012_val_00045451,mid,0.2,0.97265625
llamagen,n01630670/ILSVRC2012_val_00045451,high,0.5,1.0
llamagen,n01631663/ILSVRC2012_val_00000258,low,0.1,0.65625
llamagen,n01631663/ILSVRC2012_val_00000258,mid,0.2,0.859375
llamagen,n01631663/ILSVRC2012_val_00000258,high,0.5,0.96484375
llamagen,n01631663/ILSVRC2012_val_00001010,low,0.1,0.96484375
llamagen,n01631663/ILSVRC2012_val_00001010,mid,0.2,0.9921875
llamagen,n01631663/ILSVRC2012_val_00001010,high,0.5,1.0
llamagen,n01631663/ILSVRC2012_val_00011131,low,0.1,0.6796875
llamagen,n01631663/ILSVRC2012_val_00011131,mid,0.2,0.90234375
llamagen,n01631663/ILSVRC2012_val_00011131,high,0.5,0.984375
llamagen,n01631663/ILSVRC2012_val_00014009,low,0.1,0.74609375
llamagen,n01631663/ILSVRC2012_val_00014009,mid,0.2,0.88671875
llamagen,n01631663/ILSVRC2012_val_00014009,high,0.5,0.96484375
llamagen,n01631663/ILSVRC2012_val_00028601,low,0.1,0.73046875
llamagen,n01631663/ILSVRC2012_val_00028601,mid,0.2,0.890625
llamagen,n01631663/ILSVRC2012_val_00028601,high,0.5,0.9765625
llamagen,n01631663/ILSVRC2012_val_00033866,low,0.1,0.83984375
llamagen,n01631663/ILSVRC2012_val_00033866,mid,0.2,0.91015625
llamagen,n01631663/ILSVRC2012_val_00033866,high,0.5,0.98828125
llamagen,n01631663/ILSVRC2012_val_00043003,low,0.1,0.94140625
llamagen,n01631663/ILSVRC2012_val_00043003,mid,0.2,0.98828125
llamagen,n01631663/ILSVRC2012_val_00043003,high,0.5,1.0
llamagen,n01632458/ILSVRC2012_val_00003863,low,0.1,0.8515625
llamagen,n01632458/ILSVRC2012_val_00003863,mid,0.2,0.93359375
llamagen,n01632458/ILSVRC2012_val_00003863,high,0.5,0.984375
llamagen,n01632458/ILSVRC2012_val_00013069,low,0.1,0.92578125
llamagen,n01632458/ILSVRC2012_val_00013069,mid,0.2,0.9765625
llamagen,n01632458/ILSVRC2012_val_00013069,high,0.5,0.99609375
llamagen,n01632458/ILSVRC2012_val_00024262,low,0.1,0.94921875
llamagen,n01632458/ILSVRC2012_val_00024262,mid,0.2,0.98828125
llamagen,n01632458/ILSVRC2012_val_00024262,high,0.5,1.0
llamagen,n01632458/ILSVRC2012_val_00030418,low,0.1,0.7890625
llamagen,n01632458/ILSVRC2012_val_00030418,mid,0.2,0.9140625
llamagen,n01632458/ILSVRC2012_val_00030418,high,0.5,0.984375
llamagen,n01632458/ILSVRC2012_val_00038202,low,0.1,0.78125
llamagen,n01632458/ILSVRC2012_val_00038202,mid,0.2,0.9375
llamagen,n01632458/ILSVRC2012_val_00038202,high,0.5,0.99609375
llamagen,n01632458/ILSVRC2012_val_00047089,low,0.1,0.73046875
llamagen,n01632458/ILSVRC2012_val_00047089,mid,0.2,0.890625
llamagen,n01632458/ILSVRC2012_val_00047089,high,0.5,0.9765625
llamagen,n01632777/ILSVRC2012_val_00005172,low,0.1,0.8984375
llamagen,n01632777/ILSVRC2012_val_00005172,mid,0.2,0.9609375
llamagen,n01632777/ILSVRC2012_val_00005172,high,0.5,0.99609375
llamagen,n01632777/ILSVRC2012_val_00013940,low,0.1,0.8359375
llamagen,n01632777/ILSVRC2012_val_00013940,mid,0.2,0.93359375
llamagen,n01632777/ILSVRC2012_val_00013940,high,0.5,0.97265625
llamagen,n01632777/ILSVRC2012_val_00020772,low,0.1,0.77734375
llamagen,n01632777/ILSVRC2012_val_00020772,mid,0.2,0.93359375
llamagen,n01632777/ILSVRC2012_val_00020772,high,0.5,0.984375
llamagen,n01632777/ILSVRC2012_val_00025348,low,0.1,0.9375
llamagen,n01632777/ILSVRC2012_val_00025348,mid,0.2,0.96875
llamagen,n01632777/ILSVRC2012_val_00025348,high,0.5,0.9921875
llamagen,n01632777/ILSVRC2012_val_00037046,low,0.1,0.8359375
llamagen,n01632777/ILSVRC2012_val_00037046,mid,0.2,0.94921875
llamagen,n01632777/ILSVRC2012_val_00037046,high,0.5,0.98828125
llamagen,n01632777/ILSVRC2012_val_00045553,low,0.1,0.89453125
llamagen,n01632777/ILSVRC2012_val_00045553,mid,0.2,0.953125
llamagen,n01632777/ILSVRC2012_val_00045553,high,0.5,0.9921875
llamagen,n01641577/ILSVRC2012_val_00001652,low,0.1,0.62109375
llamagen,n01641577/ILSVRC2012_val_00001652,mid,0.2,0.78515625
llamagen,n01641577/ILSVRC2012_val_00001652,high,0.5,0.953125
llamagen,n01641577/ILSVRC2012_val_00005045,low,0.1,0.69921875
llamagen,n01641577/ILSVRC2012_val_00005045,mid,0.2,0.875
llamagen,n01641577/ILSVRC2012_val_00005045,high,0.5,0.9765625
llamagen,n01641577/ILSVRC2012_val_00017669,low,0.1,0.7734375
llamagen,n01641577/ILSVRC2012_val_00017669,mid,0.2,0.91796875
llamagen,n01641577/ILSVRC2012_val_00017669,high,0.5,0.9921875
llamagen,n01641577/ILSVRC2012_val_00019578,low,0.1,0.8984375
llamagen,n01641577/ILSVRC2012_val_00019578,mid,0.2,0.94921875
llamagen,n01641577/ILSVRC2012_val_00019578,high,0.5,1.0
llamagen,n01641577/ILSVRC2012_val_00028041,low,0.1,0.7734375
llamagen,n01641577/ILSVRC2012_val_00028041,mid,0.2,0.94921875
llamagen,n01641577/ILSVRC2012_val_00028041,high,0.5,0.9921875
llamagen,n01641577/ILSVRC2012_val_00033863,low,0.1,0.73828125
llamagen,n01641577/ILSVRC2012_val_00033863,mid,0.2,0.875
llamagen,n01641577/ILSVRC2012_val_00033863,high,0.5,0.98046875
llamagen,n01644373/ILSVRC2012_val_00001739,low,0.1,0.84375
llamagen,n01644373/ILSVRC2012_val_00001739,mid,0.2,0.9453125
llamagen,n01644373/ILSVRC2012_val_00001739,high,0.5,0.9921875
llamagen,n01644373/ILSVRC2012_val_00012248,low,0.1,0.94140625
llamagen,n01644373/ILSVRC2012_val_00012248,mid,0.2,0.96484375
llamagen,n01644373/ILSVRC2012_val_00012248,high,0.5,0.98046875
llamagen,n01644373/ILSVRC2012_val_00017882,low,0.1,0.82421875
